,time,wat,data
177946,2537.7782,EXP ,RatingScale ref_att_scale2: reset()
177953,2537.7863,EXP ,ref_att_inst2: autoDraw = False
177954,2537.7863,EXP ,ref_att_quest2: autoDraw = False
177955,2537.7863,EXP ,ref_att_scale2: autoDraw = False
177956,2537.7863,EXP ,ref_att_quest2: text = u'Most refugees are too lazy to earn an honest living'
177957,2537.7863,EXP ,ref_att_inst2: autoDraw = True
177958,2537.7863,EXP ,ref_att_quest2: autoDraw = True
177959,2537.7863,EXP ,ref_att_scale2: autoDraw = True
181758,2548.3257,DATA ,Keypress: 2
181885,2548.6613,DATA ,Keypress: return
181891,2548.6774,DATA ,RatingScale ref_att_scale2: (key response) rating=2
181892,2548.6774,DATA ,RatingScale ref_att_scale2: rating RT=10.899
181893,2548.6774,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (2, 10.548), (2, 10.898)]"
181895,2548.6933,EXP ,"New trial (rep=0, index=2): {'QSTTWO': u'I would not mind living next-door to a refugee'}"
181896,2548.7391,EXP ,RatingScale ref_att_scale2: reset()
181903,2548.7465,EXP ,ref_att_inst2: autoDraw = False
181904,2548.7465,EXP ,ref_att_quest2: autoDraw = False
181905,2548.7465,EXP ,ref_att_scale2: autoDraw = False
181906,2548.7465,EXP ,ref_att_quest2: text = u'I would not mind living next-door to a refugee'
181907,2548.7465,EXP ,ref_att_inst2: autoDraw = True
181908,2548.7465,EXP ,ref_att_quest2: autoDraw = True
181909,2548.7465,EXP ,ref_att_scale2: autoDraw = True
184232,2555.1894,DATA ,Keypress: 4
184353,2555.5222,DATA ,Keypress: return
184359,2555.524,DATA ,RatingScale ref_att_scale2: (key response) rating=4
184360,2555.524,DATA ,RatingScale ref_att_scale2: rating RT=6.784
184361,2555.524,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (4, 6.451), (4, 6.784)]"
184363,2555.5393,EXP ,"New trial (rep=0, index=3): {'QSTTWO': u'Refugees are just plain mean at heart'}"
184364,2555.5742,EXP ,RatingScale ref_att_scale2: reset()
184371,2555.5818,EXP ,ref_att_inst2: autoDraw = False
184372,2555.5818,EXP ,ref_att_quest2: autoDraw = False
184373,2555.5818,EXP ,ref_att_scale2: autoDraw = False
184374,2555.5818,EXP ,ref_att_quest2: text = u'Refugees are just plain mean at heart'
184375,2555.5818,EXP ,ref_att_inst2: autoDraw = True
184376,2555.5818,EXP ,ref_att_quest2: autoDraw = True
184377,2555.5818,EXP ,ref_att_scale2: autoDraw = True
185620,2559.0371,DATA ,Keypress: 2
185753,2559.4039,DATA ,Keypress: return
185759,2559.4056,DATA ,RatingScale ref_att_scale2: (key response) rating=2
185760,2559.4057,DATA ,RatingScale ref_att_scale2: rating RT=3.831
185761,2559.4057,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (2, 3.464), (2, 3.831)]"
185763,2559.4208,EXP ,"New trial (rep=0, index=4): {'QSTTWO': u'Refugees are always trying to get something out of somebody'}"
185764,2559.4688,EXP ,RatingScale ref_att_scale2: reset()
185771,2559.4766,EXP ,ref_att_inst2: autoDraw = False
185772,2559.4766,EXP ,ref_att_quest2: autoDraw = False
185773,2559.4766,EXP ,ref_att_scale2: autoDraw = False
185774,2559.4766,EXP ,ref_att_quest2: text = u'Refugees are always trying to get something out of somebody'
185775,2559.4766,EXP ,ref_att_inst2: autoDraw = True
185776,2559.4766,EXP ,ref_att_quest2: autoDraw = True
185777,2559.4766,EXP ,ref_att_scale2: autoDraw = True
187038,2562.969,DATA ,Keypress: 2
187141,2563.2522,DATA ,Keypress: return
187147,2563.2541,DATA ,RatingScale ref_att_scale2: (key response) rating=2
187148,2563.2542,DATA ,RatingScale ref_att_scale2: rating RT=3.785
187149,2563.2542,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (2, 3.501), (2, 3.785)]"
187151,2563.2708,EXP ,"New trial (rep=0, index=5): {'QSTTWO': u'I would never want one of my children dating a refugee'}"
187152,2563.3182,EXP ,RatingScale ref_att_scale2: reset()
187159,2563.3253,EXP ,ref_att_inst2: autoDraw = False
187160,2563.3253,EXP ,ref_att_quest2: autoDraw = False
187161,2563.3253,EXP ,ref_att_scale2: autoDraw = False
187162,2563.3253,EXP ,ref_att_quest2: text = u'I would never want one of my children dating a refugee'
187163,2563.3253,EXP ,ref_att_inst2: autoDraw = True
187164,2563.3253,EXP ,ref_att_quest2: autoDraw = True
187165,2563.3253,EXP ,ref_att_scale2: autoDraw = True
189002,2568.4166,DATA ,Keypress: 2
189663,2570.2488,DATA ,Keypress: return
189669,2570.2505,DATA ,RatingScale ref_att_scale2: (key response) rating=2
189670,2570.2506,DATA ,RatingScale ref_att_scale2: rating RT=6.932
189671,2570.2506,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (2, 5.099), (2, 6.932)]"
189673,2570.2661,EXP ,"New trial (rep=0, index=6): {'QSTTWO': u'Most refugees have the capacity for love'}"
189674,2570.3108,EXP ,RatingScale ref_att_scale2: reset()
189681,2570.3181,EXP ,ref_att_inst2: autoDraw = False
189682,2570.3181,EXP ,ref_att_quest2: autoDraw = False
189683,2570.3181,EXP ,ref_att_scale2: autoDraw = False
189684,2570.3181,EXP ,ref_att_quest2: text = u'Most refugees have the capacity for love'
189685,2570.3181,EXP ,ref_att_inst2: autoDraw = True
189686,2570.3181,EXP ,ref_att_quest2: autoDraw = True
189687,2570.3181,EXP ,ref_att_scale2: autoDraw = True
191356,2574.9469,DATA ,Keypress: 5
191801,2576.1797,DATA ,Keypress: return
191807,2576.1816,DATA ,RatingScale ref_att_scale2: (key response) rating=5
191808,2576.1817,DATA ,RatingScale ref_att_scale2: rating RT=5.870
191809,2576.1817,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (5, 4.637), (5, 5.87)]"
191811,2576.1968,EXP ,"New trial (rep=0, index=7): {'QSTTWO': u'Refugees are just plain immoral'}"
191812,2576.2284,EXP ,RatingScale ref_att_scale2: reset()
191819,2576.2358,EXP ,ref_att_inst2: autoDraw = False
191820,2576.2358,EXP ,ref_att_quest2: autoDraw = False
191821,2576.2358,EXP ,ref_att_scale2: autoDraw = False
191822,2576.2358,EXP ,ref_att_quest2: text = u'Refugees are just plain immoral'
191823,2576.2358,EXP ,ref_att_inst2: autoDraw = True
191824,2576.2358,EXP ,ref_att_quest2: autoDraw = True
191825,2576.2358,EXP ,ref_att_scale2: autoDraw = True
192905,2579.2126,DATA ,Keypress: 2
193015,2579.5281,DATA ,Keypress: return
193021,2579.5299,DATA ,RatingScale ref_att_scale2: (key response) rating=2
193022,2579.53,DATA ,RatingScale ref_att_scale2: rating RT=3.301
193023,2579.53,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (2, 2.984), (2, 3.301)]"
193025,2579.545,EXP ,"New trial (rep=0, index=8): {'QSTTWO': u'Refugees should be under strict close observation'}"
193026,2579.591,EXP ,RatingScale ref_att_scale2: reset()
193033,2579.5982,EXP ,ref_att_inst2: autoDraw = False
193034,2579.5982,EXP ,ref_att_quest2: autoDraw = False
193035,2579.5982,EXP ,ref_att_scale2: autoDraw = False
193036,2579.5982,EXP ,ref_att_quest2: text = u'Refugees should be under strict close observation'
193037,2579.5982,EXP ,ref_att_inst2: autoDraw = True
193038,2579.5982,EXP ,ref_att_quest2: autoDraw = True
193039,2579.5982,EXP ,ref_att_scale2: autoDraw = True
194162,2582.7101,DATA ,Keypress: 3
194433,2583.4597,DATA ,Keypress: return
194439,2583.4615,DATA ,RatingScale ref_att_scale2: (key response) rating=3
194440,2583.4616,DATA ,RatingScale ref_att_scale2: rating RT=3.870
194441,2583.4616,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (3, 3.12), (3, 3.87)]"
194443,2583.4767,EXP ,"New trial (rep=0, index=9): {'QSTTWO': u'In general refugees are basically bad people'}"
194444,2583.5207,EXP ,RatingScale ref_att_scale2: reset()
194451,2583.5284,EXP ,ref_att_inst2: autoDraw = False
194452,2583.5284,EXP ,ref_att_quest2: autoDraw = False
194453,2583.5284,EXP ,ref_att_scale2: autoDraw = False
194454,2583.5284,EXP ,ref_att_quest2: text = u'In general refugees are basically bad people'
194455,2583.5284,EXP ,ref_att_inst2: autoDraw = True
194456,2583.5284,EXP ,ref_att_quest2: autoDraw = True
194457,2583.5284,EXP ,ref_att_scale2: autoDraw = True
197218,2591.1896,DATA ,Keypress: 2
197357,2591.5728,DATA ,Keypress: return
197363,2591.5748,DATA ,RatingScale ref_att_scale2: (key response) rating=2
197364,2591.5748,DATA ,RatingScale ref_att_scale2: rating RT=8.054
197365,2591.5748,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (2, 7.67), (2, 8.054)]"
197367,2591.5898,EXP ,"New trial (rep=0, index=10): {'QSTTWO': u'Most refugees can be integrated in new societies'}"
197368,2591.6365,EXP ,RatingScale ref_att_scale2: reset()
197375,2591.6444,EXP ,ref_att_inst2: autoDraw = False
197376,2591.6444,EXP ,ref_att_quest2: autoDraw = False
197377,2591.6444,EXP ,ref_att_scale2: autoDraw = False
197378,2591.6444,EXP ,ref_att_quest2: text = u'Most refugees can be integrated in new societies'
197379,2591.6444,EXP ,ref_att_inst2: autoDraw = True
197380,2591.6444,EXP ,ref_att_quest2: autoDraw = True
197381,2591.6444,EXP ,ref_att_scale2: autoDraw = True
198522,2594.8046,DATA ,Keypress: 4
198619,2595.0718,DATA ,Keypress: return
198625,2595.0747,DATA ,RatingScale ref_att_scale2: (key response) rating=4
198626,2595.0748,DATA ,RatingScale ref_att_scale2: rating RT=3.438
198627,2595.0748,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (4, 3.169), (4, 3.438)]"
198629,2595.0882,EXP ,"New trial (rep=0, index=11): {'QSTTWO': u'I would like to associate myself with some refugees'}"
198630,2595.133,EXP ,RatingScale ref_att_scale2: reset()
198637,2595.1409,EXP ,ref_att_inst2: autoDraw = False
198638,2595.1409,EXP ,ref_att_quest2: autoDraw = False
198639,2595.1409,EXP ,ref_att_scale2: autoDraw = False
198640,2595.1409,EXP ,ref_att_quest2: text = u'I would like to associate myself with some refugees'
198641,2595.1409,EXP ,ref_att_inst2: autoDraw = True
198642,2595.1409,EXP ,ref_att_quest2: autoDraw = True
198643,2595.1409,EXP ,ref_att_scale2: autoDraw = True
200336,2599.8354,DATA ,Keypress: 3
200625,2600.6351,DATA ,Keypress: 4
200878,2601.3349,DATA ,Keypress: 3
201106,2601.9553,DATA ,Keypress: 4
201498,2603.0507,DATA ,Keypress: return
201504,2603.0524,DATA ,RatingScale ref_att_scale2: (key response) rating=4
201505,2603.0525,DATA ,RatingScale ref_att_scale2: rating RT=7.919
201506,2603.0525,DATA ,"RatingScale ref_att_scale2: history=[(None, 0.0), (3, 4.703), (4, 5.503), (3, 6.203), (4, 6.822), (4, 7.919)]"
201508,2603.0693,EXP ,"Imported PIQ32.csv as conditions, 4 conditions, 1 params"
201509,2603.0695,EXP ,"Created sequence: sequential, trialTypes=4, nReps=1, seed=None"
201510,2603.0698,EXP ,"New trial (rep=0, index=0): {'QSTTHREE': u'1 Education (language courses/job training/university etc)\t'}"
201511,2603.126,EXP ,RatingScale ref_int_scale1: reset()
201518,2603.1351,EXP ,ref_att_inst2: autoDraw = False
201519,2603.1351,EXP ,ref_att_quest2: autoDraw = False
201520,2603.1351,EXP ,ref_att_scale2: autoDraw = False
201521,2603.1351,EXP ,ref_int_quest1: text = u'1 Education (language courses/job training/university etc)\t'
201522,2603.1351,EXP ,ref_int_inst1: autoDraw = True
201523,2603.1351,EXP ,ref_int_quest1: autoDraw = True
201524,2603.1351,EXP ,ref_int_scale1: autoDraw = True
202935,2607.0489,DATA ,Keypress: 4
203691,2609.133,DATA ,Keypress: 5
204947,2612.6299,DATA ,Keypress: return
204953,2612.6317,DATA ,RatingScale ref_int_scale1: (key response) rating=5
204954,2612.6317,DATA ,RatingScale ref_int_scale1: rating RT=9.505
204955,2612.6317,DATA ,"RatingScale ref_int_scale1: history=[(None, 0.0), (4, 3.923), (5, 6.006), (5, 9.505)]"
204957,2612.6478,EXP ,"New trial (rep=0, index=1): {'QSTTHREE': u'2 Medical Services (physical and mental health)'}"
204958,2612.6958,EXP ,RatingScale ref_int_scale1: reset()
204965,2612.7032,EXP ,ref_int_inst1: autoDraw = False
204966,2612.7032,EXP ,ref_int_quest1: autoDraw = False
204967,2612.7032,EXP ,ref_int_scale1: autoDraw = False
204968,2612.7032,EXP ,ref_int_quest1: text = u'2 Medical Services (physical and mental health)'
204969,2612.7032,EXP ,ref_int_inst1: autoDraw = True
204970,2612.7032,EXP ,ref_int_quest1: autoDraw = True
204971,2612.7032,EXP ,ref_int_scale1: autoDraw = True
205848,2615.1451,DATA ,Keypress: 4
205963,2615.4618,DATA ,Keypress: return
205969,2615.4636,DATA ,RatingScale ref_int_scale1: (key response) rating=4
205970,2615.4637,DATA ,RatingScale ref_int_scale1: rating RT=2.767
205971,2615.4637,DATA ,"RatingScale ref_int_scale1: history=[(None, 0.0), (4, 2.45), (4, 2.767)]"
205973,2615.479,EXP ,"New trial (rep=0, index=2): {'QSTTHREE': u'3 Housing'}"
205974,2615.5008,EXP ,RatingScale ref_int_scale1: reset()
205981,2615.5088,EXP ,ref_int_inst1: autoDraw = False
205982,2615.5088,EXP ,ref_int_quest1: autoDraw = False
205983,2615.5088,EXP ,ref_int_scale1: autoDraw = False
205984,2615.5088,EXP ,ref_int_quest1: text = u'3 Housing'
205985,2615.5088,EXP ,ref_int_inst1: autoDraw = True
205986,2615.5088,EXP ,ref_int_quest1: autoDraw = True
205987,2615.5088,EXP ,ref_int_scale1: autoDraw = True
206576,2617.1443,DATA ,Keypress: 4
206649,2617.3442,DATA ,Keypress: return
206655,2617.3461,DATA ,RatingScale ref_int_scale1: (key response) rating=4
206656,2617.3461,DATA ,RatingScale ref_int_scale1: rating RT=1.845
206657,2617.3462,DATA ,"RatingScale ref_int_scale1: history=[(None, 0.0), (4, 1.644), (4, 1.845)]"
206659,2617.3611,EXP ,"New trial (rep=0, index=3): {'QSTTHREE': u'4 Social activities (eg Sports)'}"
206660,2617.3989,EXP ,RatingScale ref_int_scale1: reset()
206667,2617.4066,EXP ,ref_int_inst1: autoDraw = False
206668,2617.4066,EXP ,ref_int_quest1: autoDraw = False
206669,2617.4066,EXP ,ref_int_scale1: autoDraw = False
206670,2617.4066,EXP ,ref_int_quest1: text = u'4 Social activities (eg Sports)'
206671,2617.4066,EXP ,ref_int_inst1: autoDraw = True
206672,2617.4066,EXP ,ref_int_quest1: autoDraw = True
206673,2617.4066,EXP ,ref_int_scale1: autoDraw = True
207388,2619.3933,DATA ,Keypress: 3
207508,2619.7118,DATA ,Keypress: return
207509,2619.7119,DATA ,RatingScale ref_int_scale1: (key response) rating=3
207510,2619.7119,DATA ,RatingScale ref_int_scale1: rating RT=2.312
207511,2619.7119,DATA ,"RatingScale ref_int_scale1: history=[(None, 0.0), (3, 1.995), (3, 2.312)]"
207513,2619.728,EXP ,"Imported PIQ42.csv as conditions, 10 conditions, 1 params"
207514,2619.7283,EXP ,"Created sequence: sequential, trialTypes=10, nReps=1, seed=None"
207515,2619.7285,EXP ,"New trial (rep=0, index=0): {'QSTFOUR': u'I am willing to help in integration of a refugee'}"
207516,2619.7718,EXP ,RatingScale ref_int_scale2: reset()
207523,2619.7812,EXP ,ref_int_inst1: autoDraw = False
207524,2619.7812,EXP ,ref_int_quest1: autoDraw = False
207525,2619.7812,EXP ,ref_int_scale1: autoDraw = False
207526,2619.7812,EXP ,ref_int_quest2: text = u'I am willing to help in integration of a refugee'
207527,2619.7812,EXP ,ref_int_inst2: autoDraw = True
207528,2619.7812,EXP ,ref_int_quest2: autoDraw = True
207529,2619.7812,EXP ,ref_int_scale2: autoDraw = True
209114,2624.1744,DATA ,Keypress: 3
209211,2624.4409,DATA ,Keypress: return
209217,2624.4427,DATA ,RatingScale ref_int_scale2: (key response) rating=3
209218,2624.4427,DATA ,RatingScale ref_int_scale2: rating RT=4.670
209219,2624.4427,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (3, 4.403), (3, 4.67)]"
209221,2624.458,EXP ,"New trial (rep=0, index=1): {'QSTFOUR': u'I am willing to connect with a refugee'}"
209222,2624.5026,EXP ,RatingScale ref_int_scale2: reset()
209229,2624.5099,EXP ,ref_int_inst2: autoDraw = False
209230,2624.5099,EXP ,ref_int_quest2: autoDraw = False
209231,2624.5099,EXP ,ref_int_scale2: autoDraw = False
209232,2624.5099,EXP ,ref_int_quest2: text = u'I am willing to connect with a refugee'
209233,2624.5099,EXP ,ref_int_inst2: autoDraw = True
209234,2624.5099,EXP ,ref_int_quest2: autoDraw = True
209235,2624.5099,EXP ,ref_int_scale2: autoDraw = True
210076,2626.8397,DATA ,Keypress: 3
210479,2627.9563,DATA ,Keypress: 4
212466,2633.4702,DATA ,Keypress: return
212472,2633.4722,DATA ,RatingScale ref_int_scale2: (key response) rating=4
212473,2633.4723,DATA ,RatingScale ref_int_scale2: rating RT=8.969
212474,2633.4723,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (3, 2.338), (4, 3.455), (4, 8.969)]"
212476,2633.4874,EXP ,"New trial (rep=0, index=2): {'QSTFOUR': u'I am willing to live next door to a refugee camp'}"
212477,2633.5302,EXP ,RatingScale ref_int_scale2: reset()
212484,2633.5379,EXP ,ref_int_inst2: autoDraw = False
212485,2633.5379,EXP ,ref_int_quest2: autoDraw = False
212486,2633.5379,EXP ,ref_int_scale2: autoDraw = False
212487,2633.5379,EXP ,ref_int_quest2: text = u'I am willing to live next door to a refugee camp'
212488,2633.5379,EXP ,ref_int_inst2: autoDraw = True
212489,2633.5379,EXP ,ref_int_quest2: autoDraw = True
212490,2633.5379,EXP ,ref_int_scale2: autoDraw = True
213325,2635.8524,DATA ,Keypress: 3
213458,2636.219,DATA ,Keypress: return
213464,2636.2209,DATA ,RatingScale ref_int_scale2: (key response) rating=3
213465,2636.2209,DATA ,RatingScale ref_int_scale2: rating RT=2.690
213466,2636.2209,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (3, 2.323), (3, 2.69)]"
213468,2636.236,EXP ,"New trial (rep=0, index=3): {'QSTFOUR': u'I would be willing to rent a room to a refugee'}"
213469,2636.2773,EXP ,RatingScale ref_int_scale2: reset()
213476,2636.2854,EXP ,ref_int_inst2: autoDraw = False
213477,2636.2854,EXP ,ref_int_quest2: autoDraw = False
213478,2636.2854,EXP ,ref_int_scale2: autoDraw = False
213479,2636.2854,EXP ,ref_int_quest2: text = u'I would be willing to rent a room to a refugee'
213480,2636.2854,EXP ,ref_int_inst2: autoDraw = True
213481,2636.2854,EXP ,ref_int_quest2: autoDraw = True
213482,2636.2854,EXP ,ref_int_scale2: autoDraw = True
214023,2637.785,DATA ,Keypress: 3
214366,2638.7347,DATA ,Keypress: return
214372,2638.7365,DATA ,RatingScale ref_int_scale2: (key response) rating=3
214373,2638.7366,DATA ,RatingScale ref_int_scale2: rating RT=2.459
214374,2638.7366,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (3, 1.509), (3, 2.459)]"
214376,2638.7517,EXP ,"New trial (rep=0, index=4): {'QSTFOUR': u'I would allow my children to interact with a refugee child'}"
214377,2638.8001,EXP ,RatingScale ref_int_scale2: reset()
214384,2638.8076,EXP ,ref_int_inst2: autoDraw = False
214385,2638.8076,EXP ,ref_int_quest2: autoDraw = False
214386,2638.8076,EXP ,ref_int_scale2: autoDraw = False
214387,2638.8076,EXP ,ref_int_quest2: text = u'I would allow my children to interact with a refugee child'
214388,2638.8076,EXP ,ref_int_inst2: autoDraw = True
214389,2638.8076,EXP ,ref_int_quest2: autoDraw = True
214390,2638.8076,EXP ,ref_int_scale2: autoDraw = True
215417,2641.6499,DATA ,Keypress: 4
215694,2642.4161,DATA ,Keypress: return
215700,2642.4181,DATA ,RatingScale ref_int_scale2: (key response) rating=4
215701,2642.4181,DATA ,RatingScale ref_int_scale2: rating RT=3.617
215702,2642.4182,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (4, 2.851), (4, 3.617)]"
215704,2642.4332,EXP ,"New trial (rep=0, index=5): {'QSTFOUR': u'I am willing to marry a refugee'}"
215705,2642.4675,EXP ,RatingScale ref_int_scale2: reset()
215712,2642.4751,EXP ,ref_int_inst2: autoDraw = False
215713,2642.4751,EXP ,ref_int_quest2: autoDraw = False
215714,2642.4751,EXP ,ref_int_scale2: autoDraw = False
215715,2642.4751,EXP ,ref_int_quest2: text = u'I am willing to marry a refugee'
215716,2642.4751,EXP ,ref_int_inst2: autoDraw = True
215717,2642.4751,EXP ,ref_int_quest2: autoDraw = True
215718,2642.4751,EXP ,ref_int_scale2: autoDraw = True
217315,2646.914,DATA ,Keypress: 3
218564,2650.3794,DATA ,Keypress: 4
218817,2651.079,DATA ,Keypress: 3
219070,2651.7787,DATA ,Keypress: return
219076,2651.7806,DATA ,RatingScale ref_int_scale2: (key response) rating=3
219077,2651.7807,DATA ,RatingScale ref_int_scale2: rating RT=9.313
219078,2651.7807,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (3, 4.447), (4, 7.913), (3, 8.613), (3, 9.313)]"
219080,2651.7958,EXP ,"New trial (rep=0, index=6): {'QSTFOUR': u'A refugee who wants to integrate will succeed'}"
219081,2651.8384,EXP ,RatingScale ref_int_scale2: reset()
219088,2651.8456,EXP ,ref_int_inst2: autoDraw = False
219089,2651.8456,EXP ,ref_int_quest2: autoDraw = False
219090,2651.8456,EXP ,ref_int_scale2: autoDraw = False
219091,2651.8456,EXP ,ref_int_quest2: text = u'A refugee who wants to integrate will succeed'
219092,2651.8456,EXP ,ref_int_inst2: autoDraw = True
219093,2651.8456,EXP ,ref_int_quest2: autoDraw = True
219094,2651.8456,EXP ,ref_int_scale2: autoDraw = True
220109,2654.6607,DATA ,Keypress: 5
220224,2654.9775,DATA ,Keypress: return
220230,2654.9795,DATA ,RatingScale ref_int_scale2: (key response) rating=5
220231,2654.9796,DATA ,RatingScale ref_int_scale2: rating RT=3.141
220232,2654.9796,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (5, 2.823), (5, 3.141)]"
220234,2654.9943,EXP ,"New trial (rep=0, index=7): {'QSTFOUR': u'Refugees who show motivation for integration should be helped and assisted'}"
220235,2655.0503,EXP ,RatingScale ref_int_scale2: reset()
220242,2655.0577,EXP ,ref_int_inst2: autoDraw = False
220243,2655.0577,EXP ,ref_int_quest2: autoDraw = False
220244,2655.0577,EXP ,ref_int_scale2: autoDraw = False
220245,2655.0577,EXP ,ref_int_quest2: text = u'Refugees who show motivation for integration should be helped and assisted'
220246,2655.0577,EXP ,ref_int_inst2: autoDraw = True
220247,2655.0577,EXP ,ref_int_quest2: autoDraw = True
220248,2655.0577,EXP ,ref_int_scale2: autoDraw = True
221821,2659.425,DATA ,Keypress: 5
222104,2660.2081,DATA ,Keypress: return
222110,2660.2101,DATA ,RatingScale ref_int_scale2: (key response) rating=5
222111,2660.2101,DATA ,RatingScale ref_int_scale2: rating RT=5.159
222112,2660.2101,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (5, 4.375), (5, 5.159)]"
222114,2660.225,EXP ,"New trial (rep=0, index=8): {'QSTFOUR': u'Refugees are also victims'}"
222115,2660.2539,EXP ,RatingScale ref_int_scale2: reset()
222122,2660.2617,EXP ,ref_int_inst2: autoDraw = False
222123,2660.2617,EXP ,ref_int_quest2: autoDraw = False
222124,2660.2617,EXP ,ref_int_scale2: autoDraw = False
222125,2660.2617,EXP ,ref_int_quest2: text = u'Refugees are also victims'
222126,2660.2617,EXP ,ref_int_inst2: autoDraw = True
222127,2660.2617,EXP ,ref_int_quest2: autoDraw = True
222128,2660.2617,EXP ,ref_int_scale2: autoDraw = True
222765,2662.024,DATA ,Keypress: 5
222856,2662.2744,DATA ,Keypress: return
222862,2662.2777,DATA ,RatingScale ref_int_scale2: (key response) rating=5
222863,2662.2778,DATA ,RatingScale ref_int_scale2: rating RT=2.023
222864,2662.2778,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (5, 1.771), (5, 2.023)]"
222866,2662.291,EXP ,"New trial (rep=0, index=9): {'QSTFOUR': u'Refugees should be closely supervised'}"
222867,2662.3293,EXP ,RatingScale ref_int_scale2: reset()
222874,2662.3368,EXP ,ref_int_inst2: autoDraw = False
222875,2662.3368,EXP ,ref_int_quest2: autoDraw = False
222876,2662.3368,EXP ,ref_int_scale2: autoDraw = False
222877,2662.3368,EXP ,ref_int_quest2: text = u'Refugees should be closely supervised'
222878,2662.3368,EXP ,ref_int_inst2: autoDraw = True
222879,2662.3368,EXP ,ref_int_quest2: autoDraw = True
222880,2662.3368,EXP ,ref_int_scale2: autoDraw = True
223667,2664.6726,DATA ,Keypress: 2
223752,2664.9058,DATA ,Keypress: return
223758,2664.9075,DATA ,RatingScale ref_int_scale2: (key response) rating=2
223759,2664.9076,DATA ,RatingScale ref_int_scale2: rating RT=2.578
223760,2664.9076,DATA ,"RatingScale ref_int_scale2: history=[(None, 0.0), (2, 2.344), (2, 2.578)]"
223763,2664.9388,EXP ,ref_int_inst2: autoDraw = False
223764,2664.9388,EXP ,ref_int_quest2: autoDraw = False
223765,2664.9388,EXP ,ref_int_scale2: autoDraw = False
223766,2664.9388,EXP ,trust_rat_inst: autoDraw = True
224660,2679.8158,DATA ,Keypress: space
224662,2679.9526,EXP ,trust_rat_inst: autoDraw = False
224663,2679.9526,EXP ,av_mov: movie = u'C:\\Users\\default.DMXIA_SIMO83\\Desktop\\Booth\\experiment\\I_b1w2\\videos\\b1.mp4'
224664,2679.9526,EXP ,av_mov: autoLog = True
224665,2679.9526,EXP ,av_mov: autoDraw = True
224675,2767.5665,WARNING ,Multiple Movie frames have occurred - I'll stop bothering you about them!
224676,2980.2335,EXP ,Set av_mov finished
224678,2980.2462,EXP ,av_mov: autoDraw = False
224679,2980.2462,EXP ,end_mess_inst: autoDraw = True
224685,2980.329,EXP ,Set av_mov finished
225677,2996.8385,DATA ,Keypress: space
225678,3003.5566,EXP ,window1: mouseVisible = True
